id_municipio,rede,meta_alfabetizacao_2025,meta_alfabetizacao_2026,meta_alfabetizacao_2027,meta_alfabetizacao_2028,meta_alfabetizacao_2029,meta_alfabetizacao_2030,taxa_observada_2023,taxa_observada_2024,participacao_2023,participacao_2024,possui_historico_2023,ganho_observado_2023_2024_pp,gap_atual_meta_2025_pp,ganho_anual_requerido_2025_pp,cenario_tendencia_bruto_2025,cenario_tendencia_2025,deficit_trajetoria_2025_pp,gap_cenario_limitado_2025_pp,flag_risco_nao_atingir_2025,gap_atual_meta_2026_pp,ganho_anual_requerido_2026_pp,cenario_tendencia_bruto_2026,cenario_tendencia_2026,deficit_trajetoria_2026_pp,gap_cenario_limitado_2026_pp,flag_risco_nao_atingir_2026,gap_atual_meta_2027_pp,ganho_anual_requerido_2027_pp,cenario_tendencia_bruto_2027,cenario_tendencia_2027,deficit_trajetoria_2027_pp,gap_cenario_limitado_2027_pp,flag_risco_nao_atingir_2027,gap_atual_meta_2028_pp,ganho_anual_requerido_2028_pp,cenario_tendencia_bruto_2028,cenario_tendencia_2028,deficit_trajetoria_2028_pp,gap_cenario_limitado_2028_pp,flag_risco_nao_atingir_2028,gap_atual_meta_2029_pp,ganho_anual_requerido_2029_pp,cenario_tendencia_bruto_2029,cenario_tendencia_2029,deficit_trajetoria_2029_pp,gap_cenario_limitado_2029_pp,flag_risco_nao_atingir_2029,gap_atual_meta_2030_pp,ganho_anual_requerido_2030_pp,cenario_tendencia_bruto_2030,cenario_tendencia_2030,deficit_trajetoria_2030_pp,gap_cenario_limitado_2030_pp,flag_risco_nao_atingir_2030,meta_2025_ja_atingida_em_2024,status_meta_2025,rank_risco_meta_2025,rank_gap_atual_2025,municipio,sigla_uf,regiao,cluster_id,cluster_nome
2102804,Municipal,55.96,61.51,66.78,71.66,76.08,80,44.5,50.96,87.22,88.73,True,6.460000000000001,5.0,5.0,57.42,57.42,-1.4600000000000009,-1.4600000000000009,False,10.549999999999997,5.274999999999999,63.88,63.88,-2.3700000000000045,-2.3700000000000045,False,15.82,5.273333333333333,70.34,70.34,-3.5600000000000023,-3.5600000000000023,False,20.699999999999996,5.174999999999999,76.80000000000001,76.80000000000001,-5.140000000000015,-5.140000000000015,False,25.119999999999997,5.023999999999999,83.26,83.26,-7.180000000000007,-7.180000000000007,False,29.04,4.84,89.72,89.72,-9.719999999999999,-9.719999999999999,False,False,ABAIXO_META_EM_TRAJETORIA,,2245,Carolina,MA,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
4219358,Municipal,55.97,61.52,66.78,71.66,76.08,80,44.6,76.12,78.69,85.25,True,31.520000000000003,-20.150000000000006,0.0,107.64000000000001,100.0,-51.670000000000016,-44.03,False,-14.600000000000001,0.0,139.16000000000003,100.0,-77.64000000000001,-38.48,False,-9.340000000000003,0.0,170.68,100.0,-103.9,-33.22,False,-4.460000000000008,0.0,202.20000000000002,100.0,-130.54000000000002,-28.340000000000003,False,-0.04000000000000625,0.0,233.72000000000003,100.0,-157.64000000000004,-23.92,False,3.8799999999999955,0.646666666666666,265.24,100.0,-185.24,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Vitor Meireles,SC,Sul,1,Pequeno porte agropecuario com maior infraestrutura educacional
2512754,Municipal,55.97,61.52,66.79,71.66,76.08,80,44.6,46.23,97.73,92.5,True,1.6299999999999955,9.740000000000002,9.740000000000002,47.85999999999999,47.85999999999999,8.110000000000007,8.110000000000007,True,15.290000000000006,7.645000000000003,49.48999999999999,49.48999999999999,12.030000000000015,12.030000000000015,True,20.56000000000001,6.853333333333336,51.11999999999998,51.11999999999998,15.670000000000023,15.670000000000023,True,25.43,6.3575,52.74999999999998,52.74999999999998,18.910000000000018,18.910000000000018,True,29.85,5.970000000000001,54.379999999999974,54.379999999999974,21.700000000000024,21.700000000000024,True,33.77,5.628333333333334,56.00999999999997,56.00999999999997,23.99000000000003,23.99000000000003,True,False,ABAIXO_META_EM_RISCO,1890,1528,Riachão do Bacamarte,PB,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
4211850,Municipal,55.97,61.52,66.79,71.66,76.08,80,44.6,66.67,84.62,88.24,True,22.07,-10.700000000000003,0.0,88.74000000000001,88.74000000000001,-32.77000000000001,-32.77000000000001,False,-5.149999999999999,0.0,110.81,100.0,-49.29,-38.48,False,0.12000000000000455,0.040000000000001514,132.88,100.0,-66.08999999999999,-33.209999999999994,False,4.989999999999995,1.2474999999999987,154.95,100.0,-83.28999999999999,-28.340000000000003,False,9.409999999999997,1.8819999999999992,177.01999999999998,100.0,-100.93999999999998,-23.92,False,13.329999999999998,2.2216666666666662,199.09000000000003,100.0,-119.09000000000003,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Ouro Verde,SC,Sul,1,Pequeno porte agropecuario com maior infraestrutura educacional
3158508,Municipal,55.99,61.53,66.79,71.67,76.08,80,44.6,64.47,88.24,94.87,True,19.869999999999997,-8.479999999999997,0.0,84.34,84.34,-28.35,-28.35,False,-2.9399999999999977,0.0,104.21,100.0,-42.67999999999999,-38.47,False,2.3200000000000074,0.7733333333333358,124.07999999999998,100.0,-57.28999999999998,-33.209999999999994,False,7.200000000000003,1.8000000000000007,143.95,100.0,-72.27999999999999,-28.33,False,11.61,2.322,163.82,100.0,-87.74,-23.92,False,15.530000000000001,2.5883333333333334,183.69,100.0,-103.69,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Santana de Pirapama,MG,Sudeste,2,"Rural, menor renda e maior presenca da administracao publica"
2604205,Municipal,56.0,61.54,66.8,71.67,76.08,80,44.6,21.83,84.19,91.75,True,-22.770000000000003,34.17,34.17,-0.9400000000000048,0.0,56.940000000000005,56.0,True,39.71,19.855,-23.710000000000008,0.0,85.25,61.54,True,44.97,14.99,-46.480000000000004,0.0,113.28,66.8,True,49.84,12.46,-69.25000000000001,0.0,140.92000000000002,71.67,True,54.25,10.85,-92.02000000000002,0.0,168.10000000000002,76.08,True,58.17,9.695,-114.79,0.0,194.79000000000002,80.0,True,False,ABAIXO_META_EM_RISCO,195,103,Catende,PE,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
3511706,Municipal,56.0,61.54,66.8,71.67,76.08,80,44.6,62.5,92.89,92.42,True,17.9,-6.5,0.0,80.4,80.4,-24.400000000000006,-24.400000000000006,False,-0.9600000000000009,0.0,98.3,98.3,-36.76,-36.76,False,4.299999999999997,1.4333333333333325,116.19999999999999,100.0,-49.39999999999999,-33.2,False,9.170000000000002,2.2925000000000004,134.1,100.0,-62.42999999999999,-28.33,False,13.579999999999998,2.7159999999999997,152.0,100.0,-75.92,-23.92,False,17.5,2.9166666666666665,169.89999999999998,100.0,-89.89999999999998,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Charqueada,SP,Sudeste,0,Urbano-industrial de maior escala
3502002,Municipal,56.02,61.55,66.81,71.68,76.09,80,44.6,68.65,88.33,92.75,True,24.050000000000004,-12.630000000000003,0.0,92.70000000000002,92.70000000000002,-36.680000000000014,-36.680000000000014,False,-7.1000000000000085,0.0,116.75000000000001,100.0,-55.20000000000002,-38.45,False,-1.8400000000000034,0.0,140.8,100.0,-73.99000000000001,-33.19,False,3.030000000000001,0.7575000000000003,164.85000000000002,100.0,-93.17000000000002,-28.319999999999993,False,7.439999999999998,1.4879999999999995,188.90000000000003,100.0,-112.81000000000003,-23.909999999999997,False,11.349999999999994,1.8916666666666657,212.95000000000002,100.0,-132.95000000000002,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Analândia,SP,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
5002159,Municipal,56.02,61.55,66.81,71.68,76.09,80,44.6,46.43,78.18,82.53,True,1.8299999999999983,9.590000000000003,9.590000000000003,48.26,48.26,7.760000000000005,7.760000000000005,True,15.119999999999997,7.559999999999999,50.089999999999996,50.089999999999996,11.46,11.46,True,20.380000000000003,6.793333333333334,51.919999999999995,51.919999999999995,14.890000000000008,14.890000000000008,True,25.250000000000007,6.312500000000002,53.74999999999999,53.74999999999999,17.930000000000014,17.930000000000014,True,29.660000000000004,5.932,55.57999999999999,55.57999999999999,20.510000000000012,20.510000000000012,True,33.57,5.595,57.40999999999999,57.40999999999999,22.59000000000001,22.59000000000001,True,False,ABAIXO_META_EM_RISCO,1914,1552,Bodoquena,MS,Centro-Oeste,2,"Rural, menor renda e maior presenca da administracao publica"
3540259,Municipal,56.02,61.56,66.81,71.68,76.09,80,44.6,51.66,95.92,90.48,True,7.059999999999995,4.3600000000000065,4.3600000000000065,58.71999999999999,58.71999999999999,-2.6999999999999886,-2.6999999999999886,False,9.900000000000006,4.950000000000003,65.77999999999999,65.77999999999999,-4.219999999999985,-4.219999999999985,False,15.150000000000006,5.050000000000002,72.83999999999997,72.83999999999997,-6.029999999999973,-6.029999999999973,False,20.02000000000001,5.005000000000003,79.89999999999998,79.89999999999998,-8.21999999999997,-8.21999999999997,False,24.430000000000007,4.886000000000001,86.95999999999998,86.95999999999998,-10.869999999999976,-10.869999999999976,False,28.340000000000003,4.723333333333334,94.01999999999997,94.01999999999997,-14.019999999999968,-14.019999999999968,False,False,ABAIXO_META_EM_TRAJETORIA,,2348,Pontalinda,SP,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
2414159,Municipal,56.03,61.57,66.82,71.68,76.09,80,44.6,37.18,87.01,88.14,True,-7.420000000000002,18.85,18.85,29.759999999999998,29.759999999999998,26.270000000000003,26.270000000000003,True,24.39,12.195,22.339999999999996,22.339999999999996,39.230000000000004,39.230000000000004,True,29.639999999999993,9.879999999999997,14.919999999999995,14.919999999999995,51.9,51.9,True,34.50000000000001,8.625000000000002,7.499999999999993,7.499999999999993,64.18,64.18,True,38.910000000000004,7.782000000000001,0.07999999999999119,0.07999999999999119,76.01000000000002,76.01000000000002,True,42.82,7.136666666666667,-7.3400000000000105,0.0,87.34,80.0,True,False,ABAIXO_META_EM_RISCO,840,668,Tenente Laurentino Cruz,RN,Nordeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
2923902,Municipal,56.04,61.57,66.82,71.68,76.09,80,44.7,34.68,82.22,93.94,True,-10.020000000000003,21.36,21.36,24.659999999999997,24.659999999999997,31.380000000000003,31.380000000000003,True,26.89,13.445,14.639999999999993,14.639999999999993,46.93000000000001,46.93000000000001,True,32.13999999999999,10.713333333333331,4.61999999999999,4.61999999999999,62.2,62.2,True,37.00000000000001,9.250000000000002,-5.400000000000013,0.0,77.08000000000001,71.68,True,41.410000000000004,8.282,-15.420000000000016,0.0,91.51000000000002,76.09,True,45.32,7.553333333333334,-25.44000000000002,0.0,105.44000000000003,80.0,True,False,ABAIXO_META_EM_RISCO,659,505,Pau Brasil,BA,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
5208509,Municipal,56.04,61.58,66.82,71.69,76.09,80,44.7,72.17,83.08,97.18,True,27.47,-16.130000000000003,0.0,99.64,99.64,-43.6,-43.6,False,-10.590000000000003,0.0,127.11,100.0,-65.53,-38.42,False,-5.3500000000000085,0.0,154.57999999999998,100.0,-87.75999999999999,-33.18000000000001,False,-0.480000000000004,0.0,182.05,100.0,-110.36000000000001,-28.310000000000002,False,3.9200000000000017,0.7840000000000004,209.51999999999998,100.0,-133.42999999999998,-23.909999999999997,False,7.829999999999998,1.3049999999999997,236.99,100.0,-156.99,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Goiandira,GO,Centro-Oeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3123809,Municipal,56.04,61.58,66.82,71.69,76.09,80,44.7,76.22,94.34,95.88,True,31.519999999999996,-20.18,0.0,107.74,100.0,-51.699999999999996,-43.96,False,-14.64,0.0,139.26,100.0,-77.67999999999999,-38.42,False,-9.400000000000006,0.0,170.77999999999997,100.0,-103.95999999999998,-33.18000000000001,False,-4.530000000000001,0.0,202.29999999999998,100.0,-130.60999999999999,-28.310000000000002,False,-0.12999999999999545,0.0,233.81999999999996,100.0,-157.72999999999996,-23.909999999999997,False,3.780000000000001,0.6300000000000002,265.34,100.0,-185.33999999999997,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Engenheiro Navarro,MG,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3536307,Municipal,56.04,61.58,66.82,71.69,76.09,80,44.7,67.0,87.37,94.06,True,22.299999999999997,-10.96,0.0,89.3,89.3,-33.26,-33.26,False,-5.420000000000002,0.0,111.6,100.0,-50.019999999999996,-38.42,False,-0.18000000000000682,0.0,133.89999999999998,100.0,-67.07999999999998,-33.18000000000001,False,4.689999999999998,1.1724999999999994,156.2,100.0,-84.50999999999999,-28.310000000000002,False,9.090000000000003,1.8180000000000007,178.5,100.0,-102.41,-23.909999999999997,False,13.0,2.1666666666666665,200.79999999999998,100.0,-120.79999999999998,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Patrocínio Paulista,SP,Sudeste,0,Urbano-industrial de maior escala
1703800,Municipal,56.06,61.59,66.84,71.69,76.09,80,,50.39,,90.4,False,,5.670000000000002,5.670000000000002,,,,,,11.200000000000003,5.600000000000001,,,,,,16.450000000000003,5.483333333333334,,,,,,21.299999999999997,5.324999999999999,,,,,,25.700000000000003,5.140000000000001,,,,,,29.61,4.935,,,,,,False,SEM_HISTORICO_2023,,2151,Buriti do Tocantins,TO,Norte,2,"Rural, menor renda e maior presenca da administracao publica"
2900355,Municipal,56.06,61.59,66.83,71.69,76.09,80,44.7,42.45,97.1,95.86,True,-2.25,13.61,13.61,40.2,40.2,15.86,15.86,True,19.14,9.57,37.95,37.95,23.64,23.64,True,24.379999999999995,8.126666666666665,35.7,35.7,31.129999999999995,31.129999999999995,True,29.239999999999995,7.309999999999999,33.45,33.45,38.239999999999995,38.239999999999995,True,33.64,6.728,31.200000000000003,31.200000000000003,44.89,44.89,True,37.55,6.258333333333333,28.950000000000003,28.950000000000003,51.05,51.05,True,False,ABAIXO_META_EM_RISCO,1347,1078,Adustina,BA,Nordeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
2928901,Municipal,56.06,61.59,66.84,71.69,76.09,80,44.7,54.07,90.58,96.85,True,9.369999999999997,1.990000000000002,1.990000000000002,63.44,63.44,-7.3799999999999955,-7.3799999999999955,False,7.520000000000003,3.7600000000000016,72.81,72.81,-11.219999999999999,-11.219999999999999,False,12.770000000000003,4.256666666666668,82.17999999999999,82.17999999999999,-15.33999999999999,-15.33999999999999,False,17.619999999999997,4.404999999999999,91.54999999999998,91.54999999999998,-19.859999999999985,-19.859999999999985,False,22.020000000000003,4.404000000000001,100.91999999999999,100.0,-24.829999999999984,-23.909999999999997,False,25.93,4.321666666666666,110.28999999999999,100.0,-30.289999999999992,-20.0,False,False,ABAIXO_META_EM_TRAJETORIA,,2726,São Desidério,BA,Nordeste,0,Urbano-industrial de maior escala
5104500,Municipal,56.08,61.6,66.84,71.7,76.1,80,44.7,67.61,86.84,85.71,True,22.909999999999997,-11.530000000000001,0.0,90.52,90.52,-34.44,-34.44,False,-6.009999999999998,0.0,113.42999999999999,100.0,-51.82999999999999,-38.4,False,-0.769999999999996,0.0,136.33999999999997,100.0,-69.49999999999997,-33.16,False,4.090000000000003,1.0225000000000009,159.25,100.0,-87.55,-28.299999999999997,False,8.489999999999995,1.697999999999999,182.15999999999997,100.0,-106.05999999999997,-23.900000000000006,False,12.39,2.065,205.07,100.0,-125.07,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Indiavaí,MT,Centro-Oeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3129004,Municipal,56.09,61.61,66.85,71.7,76.1,80,44.7,82.89,98.31,89.36,True,38.19,-26.799999999999997,0.0,121.08,100.0,-64.99,-43.91,False,-21.28,0.0,159.26999999999998,100.0,-97.65999999999998,-38.39,False,-16.040000000000006,0.0,197.45999999999998,100.0,-130.60999999999999,-33.150000000000006,False,-11.189999999999998,0.0,235.64999999999998,100.0,-163.95,-28.299999999999997,False,-6.790000000000006,0.0,273.84,100.0,-197.73999999999998,-23.900000000000006,False,-2.8900000000000006,0.0,312.03,100.0,-232.02999999999997,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Guiricema,MG,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3156304,Municipal,56.09,61.61,66.85,71.7,76.1,80,44.7,81.95,94.44,95.31,True,37.25,-25.86,0.0,119.2,100.0,-63.11,-43.91,False,-20.340000000000003,0.0,156.45,100.0,-94.83999999999999,-38.39,False,-15.100000000000009,0.0,193.7,100.0,-126.85,-33.150000000000006,False,-10.25,0.0,230.95,100.0,-159.25,-28.299999999999997,False,-5.8500000000000085,0.0,268.2,100.0,-192.1,-23.900000000000006,False,-1.9500000000000028,0.0,305.45,100.0,-225.45,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Rodeiro,MG,Sudeste,0,Urbano-industrial de maior escala
3519709,Municipal,56.09,61.61,66.85,71.7,76.1,80,44.7,53.06,89.93,92.51,True,8.36,3.030000000000001,3.030000000000001,61.42,61.42,-5.329999999999998,-5.329999999999998,False,8.549999999999997,4.274999999999999,69.78,69.78,-8.170000000000002,-8.170000000000002,False,13.789999999999992,4.596666666666664,78.14,78.14,-11.290000000000006,-11.290000000000006,False,18.64,4.66,86.5,86.5,-14.799999999999997,-14.799999999999997,False,23.039999999999992,4.607999999999999,94.86,94.86,-18.760000000000005,-18.760000000000005,False,26.939999999999998,4.489999999999999,103.22,100.0,-23.22,-20.0,False,False,ABAIXO_META_EM_TRAJETORIA,,2547,Ibiúna,SP,Sudeste,0,Urbano-industrial de maior escala
3555604,Municipal,56.14,61.65,66.87,71.72,76.1,80,44.8,87.56,89.89,87.5,True,42.760000000000005,-31.42,0.0,130.32,100.0,-74.17999999999999,-43.86,False,-25.910000000000004,0.0,173.08,100.0,-111.43,-38.35,False,-20.689999999999998,0.0,215.84000000000003,100.0,-148.97000000000003,-33.129999999999995,False,-15.840000000000003,0.0,258.6,100.0,-186.88000000000002,-28.28,False,-11.460000000000008,0.0,301.36,100.0,-225.26000000000002,-23.900000000000006,False,-7.560000000000002,0.0,344.12000000000006,100.0,-264.12000000000006,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Uchoa,SP,Sudeste,0,Urbano-industrial de maior escala
1502509,Municipal,56.14,61.65,66.88,71.72,76.1,80,44.8,74.09,71.0,91.16,True,29.290000000000006,-17.950000000000003,0.0,103.38000000000001,100.0,-47.24000000000001,-43.86,False,-12.440000000000005,0.0,132.67000000000002,100.0,-71.02000000000001,-38.35,False,-7.210000000000008,0.0,161.96000000000004,100.0,-95.08000000000004,-33.120000000000005,False,-2.3700000000000045,0.0,191.25000000000003,100.0,-119.53000000000003,-28.28,False,2.009999999999991,0.4019999999999982,220.54000000000005,100.0,-144.44000000000005,-23.900000000000006,False,5.909999999999997,0.9849999999999994,249.83000000000004,100.0,-169.83000000000004,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Chaves,PA,Norte,2,"Rural, menor renda e maior presenca da administracao publica"
2901304,Municipal,56.14,61.65,66.88,71.72,76.1,80,44.8,47.79,85.9,94.44,True,2.990000000000002,8.350000000000001,8.350000000000001,50.78,50.78,5.359999999999999,5.359999999999999,True,13.86,6.93,53.77,53.77,7.8799999999999955,7.8799999999999955,True,19.089999999999996,6.363333333333332,56.760000000000005,56.760000000000005,10.11999999999999,10.11999999999999,True,23.93,5.9825,59.75000000000001,59.75000000000001,11.969999999999992,11.969999999999992,True,28.309999999999995,5.661999999999999,62.74000000000001,62.74000000000001,13.359999999999985,13.359999999999985,True,32.21,5.368333333333333,65.73000000000002,65.73000000000002,14.269999999999982,14.269999999999982,True,False,ABAIXO_META_EM_RISCO,2077,1721,Andaraí,BA,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
2933109,Municipal,56.16,61.66,66.89,71.72,76.11,80,44.8,43.64,92.73,87.3,True,-1.1599999999999966,12.519999999999996,12.519999999999996,42.480000000000004,42.480000000000004,13.679999999999993,13.679999999999993,True,18.019999999999996,9.009999999999998,41.32000000000001,41.32000000000001,20.33999999999999,20.33999999999999,True,23.25,7.75,40.16000000000001,40.16000000000001,26.72999999999999,26.72999999999999,True,28.08,7.02,39.000000000000014,39.000000000000014,32.719999999999985,32.719999999999985,True,32.47,6.494,37.84000000000002,37.84000000000002,38.26999999999998,38.26999999999998,True,36.36,6.06,36.68000000000002,36.68000000000002,43.31999999999998,43.31999999999998,True,False,ABAIXO_META_EM_RISCO,1468,1194,Várzea do Poço,BA,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
3525003,Municipal,56.19,61.69,66.91,71.74,76.11,80,44.9,51.39,86.64,88.03,True,6.490000000000002,4.799999999999997,4.799999999999997,57.88,57.88,-1.6900000000000048,-1.6900000000000048,False,10.299999999999997,5.149999999999999,64.37,64.37,-2.680000000000007,-2.680000000000007,False,15.519999999999996,5.173333333333332,70.86000000000001,70.86000000000001,-3.950000000000017,-3.950000000000017,False,20.349999999999994,5.087499999999999,77.35000000000001,77.35000000000001,-5.610000000000014,-5.610000000000014,False,24.72,4.944,83.84,83.84,-7.730000000000004,-7.730000000000004,False,28.61,4.7683333333333335,90.33000000000001,90.33000000000001,-10.330000000000013,-10.330000000000013,False,False,ABAIXO_META_EM_TRAJETORIA,,2276,Jandira,SP,Sudeste,0,Urbano-industrial de maior escala
3524006,Municipal,56.2,61.7,66.91,71.74,76.11,80,44.9,48.94,86.08,82.84,True,4.039999999999999,7.260000000000005,7.260000000000005,52.98,52.98,3.220000000000006,3.220000000000006,True,12.760000000000005,6.380000000000003,57.019999999999996,57.019999999999996,4.680000000000007,4.680000000000007,True,17.97,5.989999999999999,61.059999999999995,61.059999999999995,5.850000000000001,5.850000000000001,True,22.799999999999997,5.699999999999999,65.1,65.1,6.640000000000001,6.640000000000001,True,27.17,5.434,69.13999999999999,69.13999999999999,6.970000000000013,6.970000000000013,True,31.060000000000002,5.176666666666667,73.17999999999999,73.17999999999999,6.820000000000007,6.820000000000007,True,False,ABAIXO_META_EM_RISCO,2251,1911,Itupeva,SP,Sudeste,0,Urbano-industrial de maior escala
5006358,Municipal,56.21,61.7,66.91,71.74,76.11,80,44.9,66.43,97.78,92.0,True,21.53000000000001,-10.220000000000006,0.0,87.96000000000001,87.96000000000001,-31.750000000000007,-31.750000000000007,False,-4.730000000000004,0.0,109.49000000000002,100.0,-47.79000000000002,-38.3,False,0.47999999999998977,0.1599999999999966,131.02000000000004,100.0,-64.11000000000004,-33.09,False,5.309999999999988,1.327499999999997,152.55000000000004,100.0,-80.81000000000004,-28.260000000000005,False,9.679999999999993,1.9359999999999986,174.08000000000004,100.0,-97.97000000000004,-23.89,False,13.569999999999993,2.2616666666666654,195.61000000000007,100.0,-115.61000000000007,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Paranhos,MS,Centro-Oeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
2614857,Municipal,56.21,61.71,66.92,71.74,76.12,80,44.9,57.18,88.79,95.96,True,12.280000000000001,-0.9699999999999989,0.0,69.46000000000001,69.46000000000001,-13.250000000000007,-13.250000000000007,False,4.530000000000001,2.2650000000000006,81.74000000000001,81.74000000000001,-20.03000000000001,-20.03000000000001,False,9.740000000000002,3.2466666666666675,94.02000000000001,94.02000000000001,-27.10000000000001,-27.10000000000001,False,14.559999999999995,3.639999999999999,106.30000000000001,100.0,-34.56000000000002,-28.260000000000005,False,18.940000000000005,3.788000000000001,118.58000000000001,100.0,-42.46000000000001,-23.879999999999995,False,22.82,3.8033333333333332,130.86,100.0,-50.860000000000014,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Tamandaré,PE,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
2924652,Municipal,56.24,61.72,66.93,71.75,76.12,80,44.9,55.7,100.0,98.75,True,10.800000000000004,0.5399999999999991,0.5399999999999991,66.5,66.5,-10.259999999999998,-10.259999999999998,False,6.019999999999996,3.009999999999998,77.30000000000001,77.30000000000001,-15.580000000000013,-15.580000000000013,False,11.230000000000004,3.7433333333333345,88.10000000000002,88.10000000000002,-21.170000000000016,-21.170000000000016,False,16.049999999999997,4.012499999999999,98.90000000000002,98.90000000000002,-27.15000000000002,-27.15000000000002,False,20.42,4.0840000000000005,109.70000000000002,100.0,-33.58000000000001,-23.879999999999995,False,24.299999999999997,4.05,120.50000000000003,100.0,-40.50000000000003,-20.0,False,False,ABAIXO_META_EM_TRAJETORIA,,2939,Pintadas,BA,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
2932002,Municipal,56.24,61.72,66.93,71.75,76.12,80,44.9,40.28,89.52,96.43,True,-4.619999999999997,15.96,15.96,35.660000000000004,35.660000000000004,20.58,20.58,True,21.439999999999998,10.719999999999999,31.040000000000006,31.040000000000006,30.679999999999993,30.679999999999993,True,26.650000000000006,8.883333333333335,26.42000000000001,26.42000000000001,40.51,40.51,True,31.47,7.8675,21.80000000000001,21.80000000000001,49.94999999999999,49.94999999999999,True,35.84,7.168000000000001,17.180000000000014,17.180000000000014,58.93999999999999,58.93999999999999,True,39.72,6.62,12.560000000000016,12.560000000000016,67.43999999999998,67.43999999999998,True,False,ABAIXO_META_EM_RISCO,1096,870,Uauá,BA,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
3534302,Municipal,56.24,61.73,66.93,71.75,76.12,80,44.9,57.15,92.02,90.15,True,12.25,-0.9099999999999966,0.0,69.4,69.4,-13.160000000000004,-13.160000000000004,False,4.579999999999998,2.289999999999999,81.65,81.65,-19.92000000000001,-19.92000000000001,False,9.780000000000008,3.260000000000003,93.9,93.9,-26.97,-26.97,False,14.600000000000001,3.6500000000000004,106.15,100.0,-34.400000000000006,-28.25,False,18.970000000000006,3.7940000000000014,118.4,100.0,-42.28,-23.879999999999995,False,22.85,3.8083333333333336,130.65,100.0,-50.650000000000006,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Orlândia,SP,Sudeste,0,Urbano-industrial de maior escala
2102200,Municipal,56.26,61.74,66.94,71.76,76.12,80,45.0,28.95,90.23,89.96,True,-16.05,27.31,27.31,12.899999999999999,12.899999999999999,43.36,43.36,True,32.790000000000006,16.395000000000003,-3.150000000000002,0.0,64.89,61.74,True,37.989999999999995,12.663333333333332,-19.200000000000006,0.0,86.14,66.94,True,42.81,10.7025,-35.25,0.0,107.01,71.76,True,47.17,9.434000000000001,-51.3,0.0,127.42,76.12,True,51.05,8.508333333333333,-67.35000000000001,0.0,147.35000000000002,80.0,True,False,ABAIXO_META_EM_RISCO,375,248,Buriti,MA,Nordeste,2,"Rural, menor renda e maior presenca da administracao publica"
3145356,Municipal,56.26,61.74,66.94,71.76,76.12,80,45.0,62.37,94.19,96.92,True,17.369999999999997,-6.109999999999999,0.0,79.74,79.74,-23.479999999999997,-23.479999999999997,False,-0.6299999999999955,0.0,97.10999999999999,97.10999999999999,-35.36999999999998,-35.36999999999998,False,4.57,1.5233333333333334,114.47999999999999,100.0,-47.53999999999999,-33.06,False,9.390000000000008,2.347500000000002,131.85,100.0,-60.08999999999999,-28.239999999999995,False,13.750000000000007,2.7500000000000013,149.22,100.0,-73.1,-23.879999999999995,False,17.630000000000003,2.938333333333334,166.58999999999997,100.0,-86.58999999999997,-20.0,False,True,META_ATINGIDA_TRAJETORIA_SUSTENTA,,,Novo Oriente de Minas,MG,Sudeste,2,"Rural, menor renda e maior presenca da administracao publica"
