id_municipio,sigla_uf,regiao,cluster_k2,cluster_k3,cluster_k4,cluster_k5,cluster_k6,cluster_k7,cluster_k8,cluster_k9,cluster_k10
4128302,PR,Sul,0,1,2,2,3,4,3,2,2
4128401,PR,Sul,0,1,2,2,3,4,3,2,2
4128500,PR,Sul,0,1,2,2,3,4,0,4,8
4128534,PR,Sul,0,1,2,2,3,4,1,2,2
4128559,PR,Sul,0,1,2,2,3,4,3,2,2
4128609,PR,Sul,0,1,2,2,3,4,1,3,6
4128625,PR,Sul,0,1,2,2,3,4,3,2,2
4128633,PR,Sul,1,2,3,0,2,6,5,7,3
4128658,PR,Sul,0,1,2,4,4,1,3,5,7
4128708,PR,Sul,0,1,2,2,3,4,3,2,2
4128807,PR,Sul,0,1,2,2,3,4,1,2,2
4200051,SC,Sul,0,1,2,2,3,4,3,2,2
4200101,SC,Sul,0,1,2,2,3,4,1,3,6
4200200,SC,Sul,0,0,0,1,0,3,0,4,8
4200309,SC,Sul,0,1,2,2,3,4,1,3,6
4200408,SC,Sul,0,0,0,2,3,2,1,3,6
4200507,SC,Sul,0,1,2,2,3,4,3,2,2
4200556,SC,Sul,0,1,2,4,4,1,3,5,7
4200606,SC,Sul,0,1,2,2,3,4,1,3,6
4200705,SC,Sul,0,1,2,2,3,4,1,2,2
4200754,SC,Sul,0,1,2,4,4,1,3,5,7
4200804,SC,Sul,0,1,2,4,4,1,3,5,7
4200903,SC,Sul,0,1,2,4,4,1,3,5,7
4201000,SC,Sul,0,1,2,2,3,4,1,2,2
4201109,SC,Sul,0,1,2,4,4,1,0,5,7
4201208,SC,Sul,0,1,2,4,4,2,6,5,7
4201257,SC,Sul,0,0,0,1,0,2,6,6,1
4201273,SC,Sul,0,1,2,4,4,1,3,5,7
4201307,SC,Sul,0,0,0,1,0,2,6,6,1
4201406,SC,Sul,0,0,0,1,0,3,4,1,4
4201505,SC,Sul,0,1,2,4,4,1,0,4,8
4201604,SC,Sul,0,1,2,2,3,4,3,2,2
4201653,SC,Sul,0,1,2,4,4,1,3,5,7
4201703,SC,Sul,0,1,2,4,4,1,0,4,8
4201802,SC,Sul,0,1,2,4,4,1,3,2,2
4201901,SC,Sul,0,1,2,2,3,4,1,3,6
4201950,SC,Sul,1,2,1,3,1,6,5,4,0
4202057,SC,Sul,0,0,0,2,0,3,0,4,8
4202073,SC,Sul,0,1,2,4,4,1,0,4,8
4202081,SC,Sul,0,1,2,4,4,2,6,6,7
4202099,SC,Sul,0,1,2,4,4,1,3,2,2
4202107,SC,Sul,0,0,0,1,0,3,4,4,8
4202131,SC,Sul,0,1,2,2,3,4,3,3,2
4202156,SC,Sul,0,1,2,2,3,4,3,2,2
4202206,SC,Sul,0,0,0,1,0,2,6,6,1
4202305,SC,Sul,0,0,0,1,0,3,4,1,4
4202404,SC,Sul,0,0,0,1,0,3,4,1,4
4202438,SC,Sul,0,1,2,2,3,4,3,2,2
4202453,SC,Sul,0,0,0,1,0,3,0,4,8
4202503,SC,Sul,0,1,2,4,4,1,3,5,7
4202537,SC,Sul,0,1,2,4,4,1,3,5,7
4202578,SC,Sul,0,1,2,4,4,1,3,5,7
4202602,SC,Sul,0,1,2,2,3,4,1,3,2
4202701,SC,Sul,0,0,0,1,0,2,6,6,1
4202800,SC,Sul,0,0,0,1,0,2,6,4,8
4202859,SC,Sul,0,0,0,1,0,2,6,6,1
4202875,SC,Sul,0,1,2,2,3,4,3,2,2
4202909,SC,Sul,0,0,0,1,0,3,4,1,4
4203006,SC,Sul,0,0,0,1,0,2,6,6,1
4203105,SC,Sul,0,1,2,4,4,1,3,5,7
4203154,SC,Sul,0,1,2,2,3,4,1,3,6
4203303,SC,Sul,0,0,0,1,0,2,6,6,1
4203402,SC,Sul,0,1,2,2,3,4,3,2,2
4203501,SC,Sul,0,1,2,2,3,4,1,5,7
4203600,SC,Sul,0,0,0,1,0,2,6,6,1
4203709,SC,Sul,0,0,3,0,2,6,5,4,0
4203808,SC,Sul,0,0,0,1,0,3,4,4,8
4203907,SC,Sul,0,0,0,1,0,2,6,6,8
4203956,SC,Sul,0,0,0,1,0,2,6,6,1
4204004,SC,Sul,0,0,0,1,0,2,6,6,1
4204103,SC,Sul,0,1,2,4,4,1,3,5,7
4204152,SC,Sul,0,1,2,4,4,1,3,5,7
4204178,SC,Sul,1,1,3,2,3,4,1,3,2
4204194,SC,Sul,0,1,2,4,4,1,3,5,7
4204202,SC,Sul,0,0,0,1,0,3,4,1,4
4204251,SC,Sul,0,0,0,1,0,2,6,6,1
4204301,SC,Sul,0,0,0,1,0,3,4,1,8
4204350,SC,Sul,0,1,2,2,3,4,0,2,2
4204400,SC,Sul,0,1,2,2,3,4,0,4,8
4204459,SC,Sul,0,1,2,4,4,1,3,5,7
4204509,SC,Sul,0,1,2,4,4,1,0,4,8
4204558,SC,Sul,0,0,0,1,0,2,6,6,1
4204608,SC,Sul,0,0,0,1,0,3,4,1,4
4204707,SC,Sul,0,1,0,4,4,2,6,6,8
4204756,SC,Sul,0,1,2,4,4,1,3,5,7
4204806,SC,Sul,0,0,0,1,0,3,6,6,8
4204905,SC,Sul,0,1,2,4,3,1,3,2,2
4205001,SC,Sul,0,1,2,2,3,4,0,4,8
4205100,SC,Sul,0,1,2,4,4,2,6,6,8
4205159,SC,Sul,0,0,0,4,4,2,6,6,1
4205175,SC,Sul,0,1,2,4,4,1,3,5,7
4205191,SC,Sul,0,1,3,2,3,4,1,3,6
4205209,SC,Sul,0,1,2,4,4,1,3,5,7
4205308,SC,Sul,0,0,0,1,0,2,6,4,8
4205357,SC,Sul,0,1,2,4,4,1,3,5,7
4205407,SC,Sul,0,0,0,1,0,3,4,1,4
4205431,SC,Sul,0,1,2,4,4,1,3,5,7
4205456,SC,Sul,0,0,0,1,0,2,6,6,8
4205506,SC,Sul,0,0,0,1,0,3,4,4,8
4205555,SC,Sul,0,1,2,4,4,1,3,5,7
4205605,SC,Sul,0,1,2,4,4,1,3,5,7
4205704,SC,Sul,0,0,0,1,0,3,4,4,8
4205803,SC,Sul,0,0,0,1,0,2,6,6,1
4205902,SC,Sul,0,0,0,1,0,3,4,1,4
4206009,SC,Sul,0,0,0,2,3,3,1,4,8
4206108,SC,Sul,0,1,2,2,3,4,1,2,2
4206207,SC,Sul,0,0,0,1,0,2,0,4,8
4206306,SC,Sul,0,0,0,1,0,2,6,6,1
4206405,SC,Sul,0,1,2,4,4,1,3,5,7
4206504,SC,Sul,0,0,0,1,0,3,4,1,4
4206603,SC,Sul,0,1,2,4,4,1,0,5,7
4206652,SC,Sul,0,1,2,2,3,2,6,6,1
4206702,SC,Sul,0,0,0,1,0,1,0,4,8
4206751,SC,Sul,0,1,2,4,4,1,3,5,7
4206801,SC,Sul,0,1,2,4,4,1,3,5,7
4206900,SC,Sul,0,0,0,1,0,3,0,4,8
4207007,SC,Sul,0,0,0,1,0,3,4,6,8
4207106,SC,Sul,0,0,0,1,0,2,6,4,8
4207205,SC,Sul,0,1,2,2,3,4,3,2,2
4207304,SC,Sul,0,0,0,1,0,3,4,4,8
4207403,SC,Sul,0,1,2,4,4,1,3,5,7
4207502,SC,Sul,0,0,0,1,0,3,4,6,8
4207577,SC,Sul,0,1,2,4,4,1,3,5,7
4207601,SC,Sul,0,1,2,4,4,1,3,5,7
4207650,SC,Sul,0,1,2,4,4,1,3,5,7
4207684,SC,Sul,0,1,2,4,4,1,3,5,7
4207700,SC,Sul,0,1,2,2,3,2,6,6,1
4207759,SC,Sul,0,1,2,4,3,1,3,2,2
4207809,SC,Sul,0,1,2,4,4,1,0,5,7
4207858,SC,Sul,0,1,2,4,4,1,3,5,7
4207908,SC,Sul,0,1,2,4,4,1,0,5,7
4208005,SC,Sul,0,1,2,4,4,2,6,6,1
4208104,SC,Sul,0,0,0,1,0,4,1,4,8
4208203,SC,Sul,0,0,0,1,0,3,4,1,4
4208302,SC,Sul,0,0,0,1,0,3,4,1,4
4208401,SC,Sul,0,0,0,1,0,2,6,6,1
4208450,SC,Sul,0,0,0,1,0,3,4,4,8
4208500,SC,Sul,0,1,0,4,4,1,0,4,8
4208609,SC,Sul,0,1,2,4,4,1,3,5,7
4208708,SC,Sul,0,1,2,4,4,1,3,5,8
4208807,SC,Sul,0,0,0,1,0,3,0,4,8
4208906,SC,Sul,0,0,0,1,0,3,4,1,4
4208955,SC,Sul,0,1,2,4,4,1,3,5,7
4209003,SC,Sul,0,0,0,1,0,2,6,6,8
4209102,SC,Sul,0,0,0,1,0,3,4,1,4
4209151,SC,Sul,0,1,2,2,3,4,1,3,6
4209177,SC,Sul,0,1,2,4,4,1,3,5,7
4209201,SC,Sul,0,1,2,4,4,1,3,5,7
4209300,SC,Sul,0,0,0,1,0,3,4,1,4
4209409,SC,Sul,0,0,0,1,0,3,4,4,8
4209458,SC,Sul,0,1,2,2,3,4,3,2,2
4209508,SC,Sul,0,0,0,1,0,2,6,6,1
4209607,SC,Sul,0,0,0,1,0,2,6,4,8
4209706,SC,Sul,0,1,2,2,3,4,1,3,6
4209805,SC,Sul,0,1,2,2,3,4,1,3,6
4209854,SC,Sul,0,1,2,2,3,4,1,5,7
4209904,SC,Sul,0,0,0,1,0,2,1,4,8
4210001,SC,Sul,0,0,0,1,0,2,6,6,8
4210035,SC,Sul,0,0,0,4,4,2,6,6,8
4210050,SC,Sul,0,1,2,2,3,4,3,2,2
4210100,SC,Sul,0,0,0,1,0,3,4,4,8
4210209,SC,Sul,0,1,2,4,2,6,5,7,0
4210308,SC,Sul,0,1,2,2,3,4,1,2,2
4210407,SC,Sul,0,1,2,4,4,1,0,4,8
4210506,SC,Sul,0,0,0,1,0,2,6,6,1
4210555,SC,Sul,0,1,2,2,3,4,3,2,2
4210605,SC,Sul,0,0,0,1,0,2,6,4,8
4210704,SC,Sul,0,1,2,4,4,1,0,5,7
4210803,SC,Sul,0,1,2,2,3,4,0,4,8
4210852,SC,Sul,0,1,2,2,3,4,3,3,2
4210902,SC,Sul,0,1,2,4,4,1,3,5,7
4211009,SC,Sul,0,0,0,1,0,2,6,6,1
4211058,SC,Sul,0,0,1,3,1,5,1,4,6
4211108,SC,Sul,0,1,2,4,4,1,0,5,7
4211207,SC,Sul,0,0,0,1,0,2,6,6,1
4211256,SC,Sul,0,1,2,4,4,1,3,5,7
4211306,SC,Sul,0,0,0,1,0,3,4,1,4
4211405,SC,Sul,0,1,2,4,4,1,0,5,7
4211454,SC,Sul,0,1,2,4,4,1,3,5,7
4211504,SC,Sul,0,0,0,1,0,2,6,6,1
4211603,SC,Sul,0,0,0,1,0,2,6,6,1
4211652,SC,Sul,0,1,2,4,4,1,3,5,7
4211702,SC,Sul,0,0,0,1,0,2,6,4,8
4211751,SC,Sul,0,0,0,1,0,2,6,6,1
4211801,SC,Sul,0,1,2,4,4,1,3,5,7
4211850,SC,Sul,0,1,2,4,4,1,3,5,7
4211876,SC,Sul,0,1,2,4,3,1,3,2,2
4211892,SC,Sul,0,1,2,4,4,1,3,5,7
4211900,SC,Sul,0,0,0,1,0,3,4,1,4
4212007,SC,Sul,0,1,2,2,3,4,1,2,2
4212056,SC,Sul,0,1,2,2,3,4,3,2,2
4212106,SC,Sul,0,1,2,2,3,4,3,2,2
4212205,SC,Sul,0,0,0,1,0,2,6,4,8
4212239,SC,Sul,0,1,2,4,4,1,3,5,7
4212254,SC,Sul,0,1,2,4,4,1,0,4,8
4212270,SC,Sul,0,1,2,4,4,1,3,5,7
4212304,SC,Sul,0,1,2,2,3,4,1,4,8
4212403,SC,Sul,0,1,2,2,3,4,3,2,2
4212502,SC,Sul,0,0,0,1,0,3,4,4,8
4212601,SC,Sul,0,1,2,4,4,1,3,5,7
4212650,SC,Sul,1,2,3,0,2,6,5,7,3
4212700,SC,Sul,0,1,2,2,3,4,1,2,2
4212809,SC,Sul,0,0,0,1,0,3,4,4,8
4212908,SC,Sul,0,0,0,1,0,2,6,6,1
4213005,SC,Sul,0,1,2,1,3,2,6,6,1
4213104,SC,Sul,0,0,0,1,0,2,6,6,1
4213153,SC,Sul,0,1,2,4,4,1,3,5,7
4213203,SC,Sul,0,0,0,1,0,2,6,6,1
4213302,SC,Sul,0,1,2,4,4,1,3,5,7
4213351,SC,Sul,0,1,2,2,3,4,1,2,2
4213401,SC,Sul,0,1,2,4,4,1,0,5,7
4213500,SC,Sul,0,0,0,1,0,3,4,4,8
4213609,SC,Sul,0,0,0,1,0,3,0,4,8
4213708,SC,Sul,0,0,0,1,0,2,6,6,8
4213807,SC,Sul,0,1,2,4,4,1,0,4,8
4213906,SC,Sul,0,1,2,2,3,4,3,2,2
4214003,SC,Sul,0,0,0,1,0,2,6,6,1
4214102,SC,Sul,0,1,2,4,4,1,3,5,7
4214151,SC,Sul,0,1,2,4,4,1,0,5,7
4214201,SC,Sul,0,0,0,1,0,2,6,4,8
4214300,SC,Sul,0,1,2,2,3,4,3,2,2
4214409,SC,Sul,0,1,2,4,4,1,3,5,7
4214508,SC,Sul,0,1,2,4,4,1,3,5,7
4214607,SC,Sul,0,1,2,4,4,1,0,5,7
4214706,SC,Sul,0,0,0,1,0,2,6,6,8
4214805,SC,Sul,0,0,0,1,0,3,4,1,8
4214904,SC,Sul,0,1,2,4,4,1,3,5,7
4215000,SC,Sul,0,0,0,1,0,3,6,4,8
4215059,SC,Sul,0,1,2,2,3,4,1,2,2
4215075,SC,Sul,0,1,2,4,4,1,3,5,7
4215109,SC,Sul,0,1,0,4,4,1,0,4,8
4215208,SC,Sul,0,1,2,2,3,4,3,2,2
4215307,SC,Sul,0,0,0,1,0,2,6,6,1
4215356,SC,Sul,0,1,2,4,4,1,3,5,7
4215406,SC,Sul,0,1,2,4,4,2,6,6,7
4215455,SC,Sul,0,0,0,1,0,2,6,6,1
4215505,SC,Sul,0,0,0,1,0,2,6,6,8
4215554,SC,Sul,0,1,2,4,4,1,3,5,7
4215604,SC,Sul,0,1,2,4,4,1,3,5,7
4215653,SC,Sul,0,1,2,4,4,1,0,5,7
4215679,SC,Sul,0,1,2,2,3,4,3,2,2
4215687,SC,Sul,0,1,2,2,3,4,3,2,2
4215695,SC,Sul,0,1,2,4,4,1,3,5,7
4215703,SC,Sul,0,0,0,1,0,2,6,6,1
4215752,SC,Sul,0,1,2,4,4,1,0,5,7
4215802,SC,Sul,0,0,0,1,0,3,4,1,4
4215901,SC,Sul,0,1,2,4,4,1,3,5,7
4216008,SC,Sul,0,1,0,4,4,2,6,4,8
4216057,SC,Sul,0,1,2,4,4,1,0,5,8
4216107,SC,Sul,0,1,2,4,4,1,0,5,8
4216206,SC,Sul,0,0,0,1,0,2,6,6,1
4216255,SC,Sul,0,1,2,4,4,1,3,5,7
4216305,SC,Sul,0,0,0,1,0,3,4,4,8
4216354,SC,Sul,0,0,0,2,3,2,6,6,1
4216404,SC,Sul,0,1,2,4,4,1,3,5,7
4216503,SC,Sul,0,1,2,4,4,1,3,5,7
4216602,SC,Sul,0,0,0,1,0,3,4,1,4
4216701,SC,Sul,0,1,2,2,3,4,0,4,8
4216800,SC,Sul,0,1,2,2,3,4,3,2,2
4216909,SC,Sul,0,0,0,1,0,2,6,6,8
4217006,SC,Sul,0,0,0,1,0,2,6,6,8
4217105,SC,Sul,0,1,2,4,3,1,3,2,2
4217154,SC,Sul,0,1,2,4,4,1,3,5,7
4217204,SC,Sul,0,0,0,1,0,3,6,4,8
4217253,SC,Sul,0,1,2,4,2,6,0,7,0
4217303,SC,Sul,0,1,0,4,4,2,6,6,8
4217402,SC,Sul,0,0,0,1,0,3,6,4,8
4217501,SC,Sul,0,0,0,1,0,2,6,6,1
4217550,SC,Sul,0,1,2,4,4,1,3,5,7
4217600,SC,Sul,0,0,0,1,0,2,6,6,1
4217709,SC,Sul,0,1,0,4,4,1,0,4,8
4217758,SC,Sul,0,1,2,4,4,1,3,5,7
4217808,SC,Sul,0,0,0,1,0,2,6,4,8
4217907,SC,Sul,0,1,2,4,4,2,6,5,7
4217956,SC,Sul,0,1,2,4,4,1,3,5,7
4218004,SC,Sul,0,0,0,1,0,3,4,1,8
4218103,SC,Sul,0,1,2,2,3,4,3,2,2
4218202,SC,Sul,0,0,0,1,0,2,6,6,1
4218251,SC,Sul,0,1,2,4,4,2,6,6,8
4218301,SC,Sul,0,0,0,1,0,2,6,6,1
4218350,SC,Sul,0,0,0,1,0,2,6,6,1
4218400,SC,Sul,0,1,2,2,3,4,1,2,2
4218509,SC,Sul,0,0,0,1,0,2,6,6,1
4218608,SC,Sul,0,0,0,1,0,2,6,6,1
4218707,SC,Sul,0,0,0,1,0,3,4,1,4
4218756,SC,Sul,0,1,2,4,4,1,3,5,7
4218806,SC,Sul,0,0,0,1,0,2,6,6,8
4218855,SC,Sul,0,1,2,4,4,1,3,5,7
4218905,SC,Sul,1,2,1,2,3,4,1,3,6
4218954,SC,Sul,0,1,2,2,3,4,3,2,2
4219002,SC,Sul,0,0,0,1,0,2,6,6,1
4219101,SC,Sul,0,1,2,4,4,1,3,5,7
4219150,SC,Sul,0,1,2,2,3,4,3,2,2
4219176,SC,Sul,0,0,0,1,0,2,6,6,1
4219200,SC,Sul,0,1,2,2,3,4,1,2,2
4219309,SC,Sul,0,0,0,1,0,3,6,6,8
4219358,SC,Sul,0,1,2,2,3,4,3,2,2
4219408,SC,Sul,0,1,2,4,4,1,0,5,7
4219507,SC,Sul,0,0,0,1,0,3,4,4,8
4219606,SC,Sul,0,1,2,4,4,1,3,5,7
4219705,SC,Sul,0,0,0,1,0,2,6,6,8
4219853,SC,Sul,0,1,2,4,4,1,0,5,7
4220000,SC,Sul,0,0,0,4,4,1,0,4,8
4300034,RS,Sul,0,1,2,2,3,4,3,2,2
4300059,RS,Sul,0,1,2,2,3,4,3,2,2
4300109,RS,Sul,0,1,2,4,4,1,0,5,7
4300208,RS,Sul,0,1,2,4,4,1,3,5,7
4300307,RS,Sul,0,1,2,4,4,1,0,5,7
4300406,RS,Sul,0,0,0,1,0,3,4,4,8
4300455,RS,Sul,0,1,2,4,4,1,3,2,2
4300471,RS,Sul,0,1,2,4,4,1,3,5,7
4300505,RS,Sul,0,0,0,1,0,2,6,6,1
4300554,RS,Sul,0,1,2,4,4,1,3,5,7
4300570,RS,Sul,0,1,2,4,4,1,3,5,7
4300604,RS,Sul,1,0,0,1,0,3,4,1,4
4300638,RS,Sul,0,1,2,2,2,6,5,7,0
4300646,RS,Sul,0,1,2,4,4,1,0,4,8
4300661,RS,Sul,0,1,2,4,4,1,3,5,7
4300703,RS,Sul,0,1,2,2,3,4,3,2,2
4300802,RS,Sul,0,0,0,1,0,2,6,6,8
4300851,RS,Sul,0,1,2,2,3,4,3,2,2
4300877,RS,Sul,0,0,0,1,0,2,6,6,1
4300901,RS,Sul,0,0,0,1,0,2,6,6,1
4301008,RS,Sul,0,0,0,1,0,2,6,6,1
4301057,RS,Sul,0,1,2,4,4,1,0,4,8
4301073,RS,Sul,0,1,2,4,4,1,3,2,2
4301107,RS,Sul,0,1,2,4,4,1,0,4,8
4301206,RS,Sul,0,1,2,4,4,1,0,4,7
4301305,RS,Sul,0,1,2,2,3,4,3,2,2
4301404,RS,Sul,0,1,2,2,3,4,1,4,6
4301503,RS,Sul,0,1,2,2,3,4,3,2,2
4301552,RS,Sul,0,1,2,4,4,1,3,5,7
4301602,RS,Sul,0,0,0,1,0,3,4,1,4
4301636,RS,Sul,0,1,2,4,4,1,0,4,8
4301651,RS,Sul,0,0,0,4,4,2,6,6,1
4301701,RS,Sul,0,1,2,4,4,1,0,5,7
4301750,RS,Sul,1,1,3,2,2,6,5,7,2
4301800,RS,Sul,0,1,2,4,4,1,3,5,7
4301859,RS,Sul,0,1,3,0,5,0,7,8,9
4301875,RS,Sul,0,1,2,2,3,4,3,5,7
4301909,RS,Sul,1,2,1,2,3,4,1,3,6
4301958,RS,Sul,0,1,2,4,4,1,3,5,7
4302006,RS,Sul,0,1,2,2,3,4,3,2,2
4302105,RS,Sul,0,0,0,1,0,3,4,1,4
4302204,RS,Sul,0,1,2,4,4,1,0,5,7
4302220,RS,Sul,0,1,2,4,4,1,3,5,7
4302238,RS,Sul,0,1,2,2,3,4,3,5,7
4302253,RS,Sul,0,1,2,4,4,1,3,5,7
4302303,RS,Sul,0,1,2,2,3,4,1,3,6
4302352,RS,Sul,0,0,0,1,0,2,6,6,1
4302378,RS,Sul,0,1,2,2,3,4,3,2,2
4302402,RS,Sul,0,0,0,1,0,2,6,4,8
4302451,RS,Sul,1,2,1,3,1,5,1,3,6
4302501,RS,Sul,0,1,2,2,3,4,3,2,2
4302584,RS,Sul,0,1,2,2,3,4,3,2,2
4302600,RS,Sul,0,1,2,2,3,4,3,2,2
4302659,RS,Sul,0,1,2,4,4,1,0,5,7
4302709,RS,Sul,0,0,0,1,0,3,0,4,8
4302808,RS,Sul,0,0,0,1,0,3,4,4,8
4302907,RS,Sul,0,1,2,2,3,4,1,3,6
4303004,RS,Sul,0,0,0,1,0,3,4,4,8
4303103,RS,Sul,0,0,0,1,0,3,4,1,4
4303202,RS,Sul,0,1,2,4,4,1,3,2,2
4303301,RS,Sul,0,1,2,2,3,4,3,2,2
4303400,RS,Sul,0,1,2,2,3,4,3,2,2
4303509,RS,Sul,0,0,0,1,0,3,4,4,8
4303558,RS,Sul,0,0,0,1,0,2,6,6,1
4303608,RS,Sul,0,1,2,4,4,1,0,2,2
4303673,RS,Sul,0,1,2,4,4,1,3,5,7
4303707,RS,Sul,0,1,2,2,3,4,3,2,2
4303806,RS,Sul,0,1,2,4,4,1,3,5,7
4303905,RS,Sul,0,0,0,1,0,3,6,6,4
4304002,RS,Sul,0,1,2,2,3,4,3,2,2
4304101,RS,Sul,0,1,2,4,4,1,3,5,7
4304200,RS,Sul,0,0,0,1,0,3,0,4,8
4304309,RS,Sul,0,1,2,4,4,1,3,2,2
4304358,RS,Sul,0,0,0,1,0,2,6,6,1
4304408,RS,Sul,0,0,0,1,0,3,4,4,8
4304507,RS,Sul,1,2,1,2,1,3,1,3,6
4304606,RS,Sul,0,0,0,1,0,3,4,1,4
4304622,RS,Sul,0,1,2,2,3,4,3,5,7
4304630,RS,Sul,0,0,0,1,0,3,4,4,8
4304655,RS,Sul,0,1,2,4,4,1,3,5,7
4304663,RS,Sul,0,0,0,1,0,3,0,4,8
4304671,RS,Sul,0,1,2,4,4,1,3,5,7
4304689,RS,Sul,0,0,0,1,2,6,5,4,8
4304697,RS,Sul,0,1,2,4,4,1,3,5,7
4304705,RS,Sul,0,0,0,1,0,3,4,4,8
4304713,RS,Sul,1,2,3,0,2,6,5,7,3
4304804,RS,Sul,0,0,0,1,0,2,6,6,1
4304853,RS,Sul,0,1,2,4,4,1,3,5,7
4304903,RS,Sul,0,1,2,1,0,2,6,4,8
4304952,RS,Sul,0,1,2,4,4,1,3,5,7
4305009,RS,Sul,0,1,2,4,4,1,0,5,7
4305108,RS,Sul,0,0,0,1,0,3,4,1,4
4305116,RS,Sul,0,1,2,4,4,1,3,2,2
4305124,RS,Sul,0,1,2,4,4,1,3,2,2
4305132,RS,Sul,0,1,2,4,4,1,3,5,7
4305157,RS,Sul,0,1,2,4,4,1,3,2,2
4305173,RS,Sul,1,1,3,0,2,6,5,7,0
4305207,RS,Sul,0,0,0,4,4,1,0,4,8
4305306,RS,Sul,0,1,2,4,4,1,3,5,7
4305355,RS,Sul,0,0,0,1,0,2,6,6,1
4305371,RS,Sul,0,1,2,4,4,1,3,5,7
4305405,RS,Sul,0,1,2,2,3,4,3,5,7
4305439,RS,Sul,0,1,2,4,4,1,0,5,7
4305447,RS,Sul,0,1,2,4,4,1,3,5,7
4305454,RS,Sul,0,1,2,4,4,1,0,4,8
4305504,RS,Sul,0,1,2,2,3,4,3,2,2
4305587,RS,Sul,0,1,2,4,4,1,3,5,7
4305603,RS,Sul,0,1,2,2,3,4,3,2,2
4305702,RS,Sul,0,1,2,2,3,4,3,2,2
4305801,RS,Sul,0,1,2,4,4,1,3,2,2
4305850,RS,Sul,0,1,2,4,4,1,3,5,7
4305871,RS,Sul,0,1,2,4,4,1,3,5,7
4305900,RS,Sul,0,1,2,2,3,4,3,2,2
4305959,RS,Sul,0,1,2,4,4,1,6,5,7
4305975,RS,Sul,0,1,2,4,4,1,3,5,7
4306007,RS,Sul,0,1,2,4,4,1,0,4,8
4306056,RS,Sul,0,1,2,4,4,1,0,5,7
4306072,RS,Sul,0,1,2,2,3,4,3,2,2
4306106,RS,Sul,0,0,0,1,0,3,4,4,8
4306130,RS,Sul,0,1,2,4,4,1,3,5,7
4306205,RS,Sul,0,0,0,1,0,2,6,4,8
4306304,RS,Sul,0,1,2,2,3,4,3,2,2
4306320,RS,Sul,0,1,2,2,3,4,3,2,2
4306379,RS,Sul,0,1,2,2,3,4,3,2,2
4306403,RS,Sul,0,0,0,1,0,2,6,6,1
4306452,RS,Sul,0,1,2,4,4,1,3,5,7
4306502,RS,Sul,0,1,2,2,3,4,0,2,2
4306551,RS,Sul,0,1,2,4,4,1,0,5,7
4306601,RS,Sul,0,0,0,2,3,4,1,3,6
4306700,RS,Sul,0,1,2,4,4,1,3,5,7
4306734,RS,Sul,0,1,2,4,4,1,3,5,7
4306759,RS,Sul,0,1,2,4,4,1,3,5,7
4306767,RS,Sul,0,0,0,1,0,3,4,4,8
4306809,RS,Sul,0,0,0,1,0,2,6,6,8
4306908,RS,Sul,0,1,2,2,3,4,0,4,2
4306924,RS,Sul,0,1,2,2,3,4,1,2,2
4306932,RS,Sul,0,1,2,2,3,4,1,4,6
4306957,RS,Sul,0,0,0,1,0,2,6,6,1
4306973,RS,Sul,0,1,2,2,3,4,1,2,2
4307005,RS,Sul,0,0,0,1,0,3,4,1,4
4307054,RS,Sul,0,1,2,4,4,1,3,5,7
4307104,RS,Sul,0,1,2,2,3,4,3,2,2
4307203,RS,Sul,0,1,2,4,4,1,3,2,2
4307302,RS,Sul,0,1,2,2,5,0,1,3,6
4307401,RS,Sul,0,1,2,4,4,1,3,5,7
4307450,RS,Sul,0,1,2,4,4,1,3,5,7
4307500,RS,Sul,0,1,2,4,4,1,0,5,7
4307559,RS,Sul,0,1,2,4,4,1,0,4,8
4307609,RS,Sul,0,0,0,1,0,3,6,4,8
4307708,RS,Sul,0,0,0,1,0,3,4,1,8
4307807,RS,Sul,0,0,0,1,0,2,6,6,1
4307815,RS,Sul,0,1,2,4,4,1,3,5,7
4307831,RS,Sul,0,1,2,4,4,1,3,5,7
4307864,RS,Sul,0,1,2,4,4,1,3,2,2
4307906,RS,Sul,0,0,0,1,0,3,4,1,4
4308003,RS,Sul,0,1,2,4,4,1,0,4,8
4308052,RS,Sul,0,1,2,4,4,1,3,5,7
4308078,RS,Sul,0,1,2,4,4,1,0,5,7
4308102,RS,Sul,0,0,0,1,0,2,0,4,8
4308201,RS,Sul,0,0,0,1,0,2,6,6,1
4308250,RS,Sul,0,1,2,2,3,4,3,2,2
4308300,RS,Sul,0,1,2,4,4,1,0,4,0
4308409,RS,Sul,0,1,2,2,3,4,3,2,2
4308433,RS,Sul,0,1,2,4,4,1,3,5,7
4308458,RS,Sul,0,1,2,2,3,4,3,2,2
4308508,RS,Sul,0,0,0,1,0,3,4,4,8
4308607,RS,Sul,0,0,0,1,0,2,6,6,1
4308706,RS,Sul,0,1,2,4,4,2,0,4,8
4308805,RS,Sul,0,1,2,2,3,4,1,3,6
4308854,RS,Sul,0,1,2,2,3,4,3,2,2
4308904,RS,Sul,0,0,0,1,0,1,0,4,8
4309001,RS,Sul,0,1,2,4,4,1,0,4,8
4309050,RS,Sul,0,0,0,1,0,2,6,6,1
4309100,RS,Sul,0,0,0,1,0,3,4,4,8
4309126,RS,Sul,0,1,2,2,3,4,3,2,2
4309159,RS,Sul,0,1,2,4,4,1,3,5,7
4309209,RS,Sul,0,0,0,1,0,3,4,1,4
